ts_open,open,high,low,close,volume,tc,qv,nt,tbv,tbq,_,ts_ms,bar_delta
1780681380000,60947.6,60988.0,60899.9,60932.7,72.758,1780681439999,4433243.24080,5352,33.398,2035082.99850,0,1780681380000,-5.961999999999989
1780681440000,60932.6,60945.2,60709.1,60729.4,321.565,1780681499999,19557049.72910,9892,65.224,3965283.41990,0,1780681440000,-191.117
1780681500000,60729.3,60812.3,60716.1,60762.2,126.592,1780681559999,7691378.60060,6649,75.683,4598053.57700,0,1780681500000,24.774000000000015
1780681560000,60762.2,60776.5,60683.7,60687.2,112.769,1780681619999,6848253.70880,6094,58.467,3550720.24600,0,1780681560000,4.164999999999992
1780681620000,60687.1,60767.3,60682.5,60761.0,85.806,1780681679999,5210334.86070,5698,46.424,2818933.98960,0,1780681620000,7.042000000000002
1780681680000,60761.1,60798.1,60684.0,60716.5,301.111,1780681739999,18289357.37910,7491,229.773,13956942.52930,0,1780681680000,158.435
1780681740000,60716.4,60730.8,60626.7,60648.7,274.809,1780681799999,16676036.93350,8096,96.053,5828008.87850,0,1780681740000,-82.70300000000003
1780681800000,60648.7,60758.1,60642.3,60754.7,101.567,1780681859999,6165218.10850,4734,41.859,2540899.82180,0,1780681800000,-17.84899999999999
1780681860000,60754.7,60774.2,60650.1,60715.0,85.128,1780681919999,5168649.48740,5290,48.732,2958836.74030,0,1780681860000,12.335999999999999
1780681920000,60715.0,60780.0,60694.8,60780.0,61.722,1780681979999,3749042.10560,4130,39.322,2388755.89710,0,1780681920000,16.922000000000004
1780681980000,60780.0,60826.0,60707.1,60800.5,149.009,1780682039999,9054104.52760,6411,62.577,3803415.42200,0,1780681980000,-23.85499999999999
1780682040000,60800.5,60800.5,60725.6,60766.3,50.76,1780682099999,3083675.49960,3738,25.275,1535433.89330,0,1780682040000,-0.21000000000000085
1780682100000,60766.4,60784.6,60671.4,60681.2,89.768,1780682159999,5451070.42740,5231,28.584,1735431.80990,0,1780682100000,-32.6
1780682160000,60681.3,60782.4,60675.4,60737.4,74.509,1780682219999,4526078.32520,4128,36.162,2196420.56240,0,1780682160000,-2.1850000000000023
1780682220000,60737.4,60800.0,60737.3,60772.1,69.281,1780682279999,4210601.92210,3018,38.852,2361107.35090,0,1780682220000,8.422999999999988
1780682280000,60772.2,60806.2,60759.3,60787.8,54.065,1780682339999,3286452.35630,2870,37.827,2299344.02230,0,1780682280000,21.589
1780682340000,60787.8,60787.8,60738.4,60786.5,49.032,1780682399999,2979222.48010,2338,33.407,2029780.27040,0,1780682340000,17.781999999999996
1780682400000,60786.5,60906.9,60763.1,60894.3,141.437,1780682459999,8603955.98970,6196,96.22,5853944.77100,0,1780682400000,51.002999999999986
1780682460000,60894.3,60916.9,60850.2,60915.9,242.869,1780682519999,14788513.05700,6957,170.675,10392146.19970,0,1780682460000,98.48100000000002
1780682520000,60916.0,60933.0,60788.3,60802.2,232.477,1780682579999,14144837.78780,6167,75.424,4588882.58750,0,1780682520000,-81.62899999999999
1780682580000,60802.3,60802.3,60672.5,60701.1,180.293,1780682639999,10947160.02270,6965,90.443,5490587.22580,0,1780682580000,0.5929999999999893
1780682640000,60701.0,60737.6,60682.2,60718.6,104.196,1780682699999,6325619.67370,4507,49.388,2998375.10210,0,1780682640000,-5.420000000000002
1780682700000,60718.5,60800.0,60703.4,60741.0,133.028,1780682759999,8083959.47550,5984,59.034,3587320.96430,0,1780682700000,-14.959999999999994
1780682760000,60740.9,60871.9,60740.9,60833.0,111.235,1780682819999,6763800.38420,5838,73.969,4497589.25930,0,1780682760000,36.70299999999999
1780682820000,60832.9,60867.0,60797.6,60833.9,117.063,1780682879999,7121901.69430,4924,63.268,3848945.82310,0,1780682820000,9.472999999999999
1780682880000,60833.9,60834.0,60755.6,60763.2,81.341,1780682939999,4944513.88670,4005,42.275,2569521.78500,0,1780682880000,3.209000000000003
1780682940000,60763.2,60804.8,60700.3,60704.9,93.978,1780682999999,5709384.22830,4469,36.029,2188846.65930,0,1780682940000,-21.919999999999987
1780683000000,60705.0,60724.8,60651.0,60651.1,147.537,1780683059999,8953422.41240,5832,62.714,3805855.93510,0,1780683000000,-22.10900000000001
1780683060000,60651.1,60700.0,60645.0,60700.0,116.901,1780683119999,7091857.55080,4835,68.352,4146437.00780,0,1780683060000,19.80300000000001
1780683120000,60700.0,60717.0,60637.0,60675.3,103.031,1780683179999,6250846.30860,5561,59.637,3618142.66270,0,1780683120000,16.242999999999995
1780683180000,60675.3,60773.7,60674.9,60731.0,134.175,1780683239999,8148914.53460,5013,76.146,4624602.19310,0,1780683180000,18.11699999999999
1780683240000,60730.9,60730.9,60572.3,60593.5,216.045,1780683299999,13096190.13450,7296,58.191,3527929.38050,0,1780683240000,-99.66299999999998
1780683300000,60593.6,60656.6,60544.1,60574.1,459.2,1780683359999,27826344.90270,9020,303.586,18398782.05760,0,1780683300000,147.97200000000004
1780683360000,60574.1,60638.6,60543.0,60601.7,273.804,1780683419999,16583816.62770,7332,158.229,9583938.71990,0,1780683360000,42.65400000000005
1780683420000,60601.7,60608.8,60524.4,60568.3,322.569,1780683479999,19537474.70580,6079,153.616,9306318.59920,0,1780683420000,-15.336999999999989
1780683480000,60568.5,60590.6,60466.0,60485.2,350.346,1780683539999,21198377.55770,8833,108.39,6559525.27430,0,1780683480000,-133.566
1780683540000,60485.1,60493.9,60414.7,60427.7,347.003,1780683599999,20975928.24010,7439,98.856,5976166.62300,0,1780683540000,-149.291
1780683600000,60427.7,60504.1,60357.4,60504.1,681.134,1780683659999,41158145.25200,15389,316.097,19101224.96080,0,1780683600000,-48.940000000000055
1780683660000,60504.1,60530.9,60368.8,60413.9,262.342,1780683719999,15856868.98870,8429,132.619,8015573.90780,0,1780683660000,2.896000000000015
1780683720000,60413.9,60445.7,60363.7,60366.2,206.493,1780683779999,12470255.23640,7571,105.508,6371933.65270,0,1780683720000,4.522999999999996
1780683780000,60366.2,60405.0,60331.6,60335.0,244.396,1780683839999,14753273.08850,7396,104.578,6313478.30930,0,1780683780000,-35.23999999999998
1780683840000,60335.0,60347.7,60265.1,60300.0,502.193,1780683899999,30288038.63230,10374,298.12,17981828.29950,0,1780683840000,94.04700000000003
1780683900000,60299.9,60324.0,60272.5,60315.9,258.603,1780683959999,15593439.22540,5837,182.713,11017371.10190,0,1780683900000,106.82299999999998
1780683960000,60315.9,60315.9,60184.0,60202.9,437.278,1780684019999,26338503.13670,11219,151.938,9151668.40880,0,1780683960000,-133.40200000000004
1780684020000,60203.0,60222.1,60158.4,60203.9,354.025,1780684079999,21307383.61260,9082,196.822,11845778.37260,0,1780684020000,39.61900000000003
1780684080000,60203.9,60252.0,60150.8,60180.7,316.909,1780684139999,19081937.86130,8587,167.649,10094680.21080,0,1780684080000,18.38900000000001
1780684140000,60180.7,60183.8,60075.4,60131.9,657.421,1780684199999,39521247.68040,12806,246.657,14828941.20150,0,1780684140000,-164.10700000000003
1780684200000,60131.9,60161.0,60072.0,60085.1,420.463,1780684259999,25274844.19910,11193,101.852,6122775.65790,0,1780684200000,-216.75900000000001
1780684260000,60085.2,60270.9,60065.3,60214.5,455.685,1780684319999,27430914.35960,10965,295.521,17789984.66090,0,1780684260000,135.35700000000003
1780684320000,60214.4,60221.2,60086.0,60135.7,253.192,1780684379999,15225763.68860,8634,90.934,5468107.48070,0,1780684320000,-71.32400000000001
1780684380000,60135.6,60258.1,60077.1,60203.8,342.177,1780684439999,20586636.78720,9574,134.938,8122336.08000,0,1780684380000,-72.30100000000004
1780684440000,60203.8,60230.0,60155.2,60218.0,148.979,1780684499999,8967894.45060,6292,57.447,3458006.46900,0,1780684440000,-34.08500000000001
1780684500000,60218.0,60243.7,60118.6,60150.7,211.09,1780684559999,12705687.22640,7538,103.069,6203635.00570,0,1780684500000,-4.951999999999998
1780684560000,60150.7,60150.7,60060.5,60065.9,202.637,1780684619999,12178071.93420,8316,59.547,3578483.39360,0,1780684560000,-83.543
1780684620000,60065.9,60117.6,59920.0,60110.5,1062.916,1780684679999,63778050.50860,22924,381.148,22872354.42760,0,1780684620000,-300.6199999999999
1780684680000,60110.5,60151.0,60048.6,60063.5,450.969,1780684739999,27101442.03720,10908,241.454,14510770.57530,0,1780684680000,31.93900000000002
1780684740000,60063.5,60297.9,60063.5,60279.7,535.876,1780684799999,32278583.80910,12950,369.079,22231367.09170,0,1780684740000,202.28200000000004
1780684800000,60279.6,60315.7,60250.6,60263.6,331.495,1780684859999,19986926.52820,9391,183.986,11092786.29110,0,1780684800000,36.476999999999975
1780684860000,60263.6,60263.6,60057.0,60065.2,255.127,1780684919999,15346568.63870,9369,100.422,6040652.43570,0,1780684860000,-54.283000000000015
1780684920000,60065.2,60070.5,59943.2,59943.3,546.224,1780684979999,32768265.07000,12342,278.159,16686633.81490,0,1780684920000,10.093999999999937
1780684980000,59943.4,59985.0,59733.0,59801.6,1183.934,1780685039999,70860743.23140,22989,362.84,21720000.56420,0,1780684980000,-458.254
1780685040000,59801.5,59937.4,59600.0,59921.6,2055.128,1780685099999,122737489.98360,35149,766.253,45792227.02510,0,1780685040000,-522.6220000000001
1780685100000,59921.6,59951.3,59772.0,59772.0,618.415,1780685159999,37005992.71800,15681,294.75,17639244.22850,0,1780685100000,-28.914999999999964
1780685160000,59772.0,59801.8,59697.1,59718.7,497.277,1780685219999,29709653.83530,14532,263.889,15764760.92130,0,1780685160000,30.501000000000033
1780685220000,59718.7,59823.2,59638.2,59742.0,945.094,1780685279999,56430195.76680,20484,352.357,21042581.70020,0,1780685220000,-240.38
1780685280000,59742.0,59748.6,59630.7,59643.8,759.547,1780685339999,45327631.75660,16560,295.382,17627868.61010,0,1780685280000,-168.78300000000002
1780685340000,59643.8,59806.4,59638.5,59747.7,399.452,1780685399999,23866468.63400,12764,238.051,14223631.36310,0,1780685340000,76.64999999999998
1780685400000,59747.8,59775.1,59704.3,59747.8,279.798,1780685459999,16716528.12220,11606,153.38,9163769.78170,0,1780685400000,26.96199999999999
1780685460000,59747.7,59781.3,59430.0,59566.2,2048.854,1780685519999,122033087.81500,31476,723.62,43113071.04260,0,1780685460000,-601.6139999999998
1780685520000,59566.2,59588.0,59199.9,59281.5,3593.918,1780685579999,213287903.98420,52387,985.08,58456709.19250,0,1780685520000,-1623.758
1780685580000,59281.4,59388.4,59191.0,59206.7,1368.205,1780685639999,81102281.64090,25939,706.426,41880369.38360,0,1780685580000,44.64700000000016
1780685640000,59206.8,59252.4,59120.5,59170.0,1329.599,1780685699999,78680483.46500,24568,545.1,32261296.78970,0,1780685640000,-239.3989999999999
1780685700000,59170.0,59406.7,59105.4,59370.0,1014.673,1780685759999,60113645.92110,23801,583.014,34554008.80620,0,1780685700000,151.35500000000002
1780685760000,59370.1,59622.3,59321.1,59587.2,1093.445,1780685819999,65033573.35040,26480,673.88,40081518.75570,0,1780685760000,254.31500000000005
1780685820000,59587.1,59600.0,59428.0,59464.5,808.226,1780685879999,48111126.59090,19795,400.481,23843304.51040,0,1780685820000,-7.26400000000001
1780685880000,59464.4,59493.0,59269.5,59298.6,658.884,1780685939999,39130790.76530,17581,265.773,15788188.83400,0,1780685880000,-127.33799999999997
1780685940000,59298.6,59442.3,59290.4,59362.2,330.043,1780685999999,19594248.61610,11078,182.842,10856105.57920,0,1780685940000,35.64100000000002
1780686000000,59362.1,59405.0,59120.0,59228.0,785.374,1780686059999,46539890.42360,22743,349.132,20694446.52240,0,1780686000000,-87.11000000000001
1780686060000,59228.1,59325.7,59108.8,59320.4,479.627,1780686119999,28403209.21430,19950,281.647,16680418.18730,0,1780686060000,83.66699999999997
1780686120000,59320.4,59500.0,59296.8,59496.8,716.892,1780686179999,42603692.55850,19175,427.833,25428636.35940,0,1780686120000,138.774
1780686180000,59496.8,59585.9,59474.7,59520.9,650.917,1780686239999,38742232.22350,16972,325.83,19393528.19720,0,1780686180000,0.7429999999999382
1780686240000,59520.9,59528.9,59290.1,59379.1,634.992,1780686299999,37703911.12870,16546,217.039,12885656.97980,0,1780686240000,-200.914
1780686300000,59379.0,59492.5,59270.3,59419.4,364.16,1780686359999,21617688.56570,15397,153.876,9137981.93650,0,1780686300000,-56.408000000000015
1780686360000,59419.5,59450.0,59300.9,59300.9,263.074,1780686419999,15617064.74650,14360,113.992,6767431.04470,0,1780686360000,-35.09
1780686420000,59301.0,59327.8,59229.4,59240.6,347.816,1780686479999,20620593.57650,14604,141.387,8381775.00570,0,1780686420000,-65.04199999999997
1780686480000,59240.6,59315.0,59234.0,59250.0,279.73,1780686539999,16579487.82650,12766,130.913,7759714.86460,0,1780686480000,-17.903999999999996
1780686540000,59250.0,59395.3,59234.9,59380.8,271.236,1780686599999,16092335.35900,10962,146.414,8685902.36890,0,1780686540000,21.591999999999985
1780686600000,59380.8,59418.7,59325.1,59415.1,358.912,1780686659999,21312738.19830,12640,185.823,11035123.93520,0,1780686600000,12.734000000000037
1780686660000,59415.1,59524.4,59323.6,59352.0,305.834,1780686719999,18177220.27730,13644,168.568,10019171.53060,0,1780686660000,31.30200000000002
1780686720000,59352.7,59415.1,59257.3,59257.3,228.438,1780686779999,13555344.21600,11572,78.748,4673691.24750,0,1780686720000,-70.94199999999998
1780686780000,59257.4,59407.5,59252.6,59300.3,295.062,1780686839999,17509163.77500,12768,104.342,6191444.59500,0,1780686780000,-86.37800000000001
1780686840000,59300.2,59380.6,59261.1,59355.9,205.678,1780686899999,12202571.94000,9760,98.748,5858004.40860,0,1780686840000,-8.181999999999988
1780686900000,59355.8,59361.0,59250.0,59267.4,298.403,1780686959999,17694603.42850,12782,120.912,7169101.63140,0,1780686900000,-56.57900000000001
1780686960000,59267.4,59333.3,59151.0,59321.5,577.12,1780687019999,34174889.88490,16742,175.083,10371857.66880,0,1780686960000,-226.954
1780687020000,59321.2,59383.5,59080.0,59118.4,590.809,1780687079999,34951022.75260,19183,179.135,10604244.21900,0,1780687020000,-232.539
1780687080000,59118.4,59263.9,59115.1,59228.9,488.563,1780687139999,28910012.81550,17138,251.685,14892841.83450,0,1780687080000,14.807000000000016
1780687140000,59229.0,59287.5,59146.4,59205.4,225.097,1780687199999,13326786.38580,11853,77.481,4587522.65370,0,1780687140000,-70.13500000000002
1780687200000,59205.3,59430.0,59166.1,59424.2,299.988,1780687259999,17787445.84340,13448,189.654,11247162.06840,0,1780687200000,79.32
1780687260000,59424.0,59485.2,59331.1,59477.7,453.75,1780687319999,26954118.78190,15157,302.548,17973360.39090,0,1780687260000,151.346
1780687320000,59477.6,59545.7,59381.5,59454.7,781.455,1780687379999,46466181.26340,17552,564.348,33556134.67970,0,1780687320000,347.2409999999999
1780687380000,59454.7,59542.3,59407.4,59481.5,465.05,1780687439999,27668672.17710,10937,262.469,15614375.42410,0,1780687380000,59.88799999999998
1780687440000,59481.4,59585.0,59443.9,59584.2,207.854,1780687499999,12376047.85350,10000,139.672,8316497.86580,0,1780687440000,71.48999999999998
1780687500000,59584.1,59679.9,59535.6,59650.3,656.948,1780687559999,39166517.91320,15291,272.381,16238320.33720,0,1780687500000,-112.18600000000004
1780687560000,59650.2,59690.4,59619.0,59656.0,313.441,1780687619999,18698335.37470,11548,154.419,9211794.76860,0,1780687560000,-4.602999999999952
1780687620000,59656.3,59829.2,59652.7,59808.1,768.262,1780687679999,45904812.94260,13937,488.201,29171185.97410,0,1780687620000,208.1400000000001
1780687680000,59808.0,59819.2,59777.0,59798.8,320.192,1780687739999,19148255.34560,9019,135.344,8093721.11970,0,1780687680000,-49.50400000000002
1780687740000,59798.9,59833.0,59768.4,59818.3,222.893,1780687799999,13327986.40840,8405,95.762,5726465.03470,0,1780687740000,-31.369
1780687800000,59818.2,59832.9,59707.2,59716.1,272.132,1780687859999,16269763.75870,10300,85.205,5095002.48910,0,1780687800000,-101.72200000000001
1780687860000,59716.2,59716.2,59544.4,59562.7,582.447,1780687919999,34738947.22220,13079,126.609,7551531.30150,0,1780687860000,-329.22900000000004
1780687920000,59562.7,59571.9,59445.9,59489.8,352.674,1780687979999,20983176.33240,12361,129.002,7673981.42700,0,1780687920000,-94.66999999999996
1780687980000,59489.9,59666.0,59486.3,59569.1,205.906,1780688039999,12270368.02370,8501,105.66,6295873.30200,0,1780687980000,5.413999999999987
1780688040000,59569.0,59676.6,59539.3,59666.7,138.223,1780688099999,8239268.91200,7015,61.525,3667865.00480,0,1780688040000,-15.173000000000016
1780688100000,59666.7,59770.2,59641.7,59736.5,184.984,1780688159999,11043654.20470,9009,91.678,5473764.71860,0,1780688100000,-1.6280000000000143
1780688160000,59736.4,59740.8,59585.0,59646.5,113.901,1780688219999,6794830.38510,7804,40.163,2395933.89750,0,1780688160000,-33.575
1780688220000,59646.4,59749.9,59588.5,59744.0,107.515,1780688279999,6416708.75320,7305,55.118,3289719.36890,0,1780688220000,2.7210000000000036
1780688280000,59744.0,59768.2,59684.7,59741.9,198.192,1780688339999,11837786.27850,8029,126.358,7547730.53350,0,1780688280000,54.524
1780688340000,59741.8,59794.0,59704.9,59769.1,183.091,1780688399999,10939057.92230,6999,123.396,7371898.29390,0,1780688340000,63.70099999999999
1780688400000,59769.1,59869.1,59703.2,59704.0,302.74,1780688459999,18103635.46770,10884,159.524,9541808.83180,0,1780688400000,16.307999999999993
1780688460000,59704.1,59718.1,59520.6,59607.8,259.765,1780688519999,15484667.71430,11410,93.602,5578209.52910,0,1780688460000,-72.56099999999998
1780688520000,59607.6,59665.4,59597.6,59644.5,173.505,1780688579999,10347353.61570,7213,83.827,4998894.56230,0,1780688520000,-5.850999999999999
1780688580000,59644.5,59644.5,59563.2,59597.8,212.21,1780688639999,12648992.90180,7501,75.509,4500245.53390,0,1780688580000,-61.19200000000001
1780688640000,59597.8,59738.0,59591.9,59718.6,385.615,1780688699999,23013536.08820,8970,143.957,8592166.19830,0,1780688640000,-97.70100000000002
1780688700000,59718.6,59888.0,59710.1,59888.0,307.4,1780688759999,18375902.98150,11322,179.164,10711461.32870,0,1780688700000,50.928
1780688760000,59888.0,60318.5,59858.1,60196.4,1895.136,1780688819999,113914620.83770,29314,1375.105,82655067.93150,0,1780688760000,855.0740000000001
1780688820000,60196.5,60314.4,60196.4,60302.7,534.566,1780688879999,32214813.95970,16607,268.69,16193126.77870,0,1780688820000,2.8139999999999645
1780688880000,60302.7,60435.2,60206.8,60275.0,1242.177,1780688939999,74936445.27570,24568,564.665,34067383.42030,0,1780688880000,-112.84699999999998
1780688940000,60274.9,60285.1,60177.9,60181.1,301.039,1780688999999,18130635.21430,11269,100.997,6083109.33440,0,1780688940000,-99.04499999999999
1780689000000,60181.2,60295.8,60118.7,60278.3,393.507,1780689059999,23693092.88200,11915,205.12,12350156.63370,0,1780689000000,16.733000000000004
1780689060000,60278.3,60400.0,60235.7,60266.0,288.619,1780689119999,17408432.62180,11120,134.954,8139431.76060,0,1780689060000,-18.711000000000013
1780689120000,60265.9,60357.0,60232.4,60283.6,221.511,1780689179999,13359080.84080,10421,102.443,6178054.31530,0,1780689120000,-16.625
1780689180000,60283.6,60308.6,60109.1,60127.2,183.319,1780689239999,11037327.86750,9839,73.635,4433860.33660,0,1780689180000,-36.04899999999998
1780689240000,60127.3,60225.9,60127.3,60188.4,395.78,1780689299999,23812399.49110,11353,84.569,5088381.05430,0,1780689240000,-226.64199999999997
1780689300000,60188.4,60188.5,60086.3,60183.6,303.346,1780689359999,18243849.01830,10740,157.999,9501980.17560,0,1780689300000,12.651999999999987
1780689360000,60183.5,60251.8,60183.5,60206.9,109.828,1780689419999,6614137.80220,6431,61.148,3682281.99170,0,1780689360000,12.468000000000004
1780689420000,60206.8,60244.6,60152.3,60204.3,107.475,1780689479999,6469221.41520,6472,53.956,3248012.46770,0,1780689420000,0.4370000000000118
1780689480000,60204.4,60312.2,60166.4,60302.7,295.005,1780689539999,17772555.16590,8756,141.387,8517326.01340,0,1780689480000,-12.230999999999995
1780689540000,60302.7,60429.9,60240.0,60267.7,583.091,1780689599999,35182643.44560,15749,253.656,15308191.67240,0,1780689540000,-75.779
1780689600000,60267.4,60426.6,60266.1,60423.3,520.645,1780689659999,31418640.91500,14272,285.402,17223791.34170,0,1780689600000,50.15899999999999
1780689660000,60423.4,60423.4,60195.5,60222.4,204.574,1780689719999,12340867.88590,11885,73.644,4443124.22040,0,1780689660000,-57.286
1780689720000,60222.5,60232.0,60125.0,60170.1,348.279,1780689779999,20952638.58880,11698,162.363,9768139.40060,0,1780689720000,-23.552999999999997
1780689780000,60170.1,60176.8,60006.7,60028.9,346.258,1780689839999,20808953.53680,11288,97.226,5843270.86610,0,1780689780000,-151.80599999999998
1780689840000,60029.0,60081.6,59981.9,60057.2,327.647,1780689899999,19664339.04950,10936,111.832,6712029.03590,0,1780689840000,-103.983
1780689900000,60057.2,60057.2,59903.8,59904.7,247.003,1780689959999,14812168.97250,10693,102.398,6140940.90050,0,1780689900000,-42.206999999999994
1780689960000,59904.9,60171.0,59904.9,60155.0,325.46,1780690019999,19535351.41450,12262,178.143,10697178.98260,0,1780689960000,30.826000000000022
1780690020000,60155.0,60260.0,60126.3,60248.8,299.334,1780690079999,18023944.41550,11521,139.917,8425116.55240,0,1780690020000,-19.5
1780690080000,60248.8,60640.0,60232.9,60634.7,992.09,1780690139999,59988055.03680,21279,737.63,44603484.22090,0,1780690080000,483.16999999999996
1780690140000,60634.6,60951.5,60582.1,60841.5,2260.512,1780690199999,137456569.42760,40537,1478.609,89898311.59940,0,1780690140000,696.7059999999997
1780690200000,60841.5,60926.4,60749.8,60763.0,687.359,1780690259999,41815800.78360,18528,345.574,21023139.89410,0,1780690200000,3.7889999999999873
1780690260000,60763.0,60763.0,60654.9,60701.1,699.183,1780690319999,42441792.83520,14311,249.585,15150205.75320,0,1780690260000,-200.01299999999998
1780690320000,60701.1,60775.0,60675.0,60727.3,243.314,1780690379999,14775244.25810,8722,99.424,6037829.78340,0,1780690320000,-44.46599999999998
1780690380000,60727.2,60803.4,60682.7,60705.6,261.395,1780690439999,15877611.30890,8668,133.753,8125117.92670,0,1780690380000,6.11099999999999
1780690440000,60705.7,60827.2,60705.7,60825.6,168.073,1780690499999,10214896.30160,7506,103.363,6282018.60880,0,1780690440000,38.65299999999999
1780690500000,60825.7,61044.0,60820.2,61035.1,720.999,1780690559999,43944308.26960,18887,473.041,28832257.69030,0,1780690500000,225.08299999999997
1780690560000,61035.0,61039.3,60714.7,60714.7,455.904,1780690619999,27740720.14160,14377,152.121,9253119.66840,0,1780690560000,-151.66199999999998
1780690620000,60714.6,60795.4,60679.7,60789.7,255.843,1780690679999,15536104.10310,8760,84.271,5117567.07510,0,1780690620000,-87.30099999999999
1780690680000,60789.7,60979.6,60764.8,60881.1,547.194,1780690739999,33310191.53200,14182,399.465,24315868.75010,0,1780690680000,251.736
1780690740000,60881.2,60950.0,60838.3,60933.7,207.083,1780690799999,12608454.93990,8444,137.437,8368415.65170,0,1780690740000,67.79100000000003
1780690800000,60933.7,61006.3,60903.3,61005.3,471.397,1780690859999,28738665.77970,12736,347.327,21174719.62480,0,1780690800000,223.257
1780690860000,61005.3,61064.3,60832.6,60832.6,493.709,1780690919999,30115807.43010,15488,309.665,18893180.80580,0,1780690860000,125.62100000000004
1780690920000,60832.6,60869.4,60778.2,60851.3,172.641,1780690979999,10500223.65050,8167,69.23,4210130.30770,0,1780690920000,-34.18099999999998
1780690980000,60851.4,60878.5,60802.3,60832.1,319.975,1780691039999,19471273.15440,7850,186.079,11325812.34950,0,1780690980000,52.18299999999999
1780691040000,60832.0,60871.1,60800.0,60871.0,195.065,1780691099999,11865975.99670,8140,76.268,4639278.64410,0,1780691040000,-42.528999999999996
1780691100000,60871.0,61040.0,60834.9,61000.1,312.006,1780691159999,19012268.81960,12086,226.993,13831490.64170,0,1780691100000,141.98000000000002
1780691160000,61000.1,61005.3,60890.2,60890.2,154.91,1780691219999,9440317.21280,7508,85.868,5232442.10960,0,1780691160000,16.825999999999993
1780691220000,60890.1,60972.5,60875.0,60883.3,151.994,1780691279999,9261153.83090,6918,81.923,4992064.30560,0,1780691220000,11.852000000000004
1780691280000,60883.2,61032.4,60881.7,60979.3,383.236,1780691339999,23370160.98040,10502,304.414,18563796.44570,0,1780691280000,225.59199999999998
1780691340000,60979.2,60996.1,60896.6,60922.6,106.898,1780691399999,6513816.30830,5841,55.935,3408395.70420,0,1780691340000,4.972000000000008
1780691400000,60922.6,61118.1,60862.4,61114.8,306.508,1780691459999,18698107.53270,10910,239.278,14598792.48710,0,1780691400000,172.048
1780691460000,61114.7,61246.0,61020.0,61147.2,784.875,1780691519999,48002174.51770,18774,466.814,28549691.04280,0,1780691460000,148.75300000000004
1780691520000,61147.1,61179.6,61071.4,61155.0,335.893,1780691579999,20532445.37810,12029,202.937,12404745.35210,0,1780691520000,69.98100000000005
1780691580000,61155.0,61155.0,60981.1,61008.5,192.294,1780691639999,11737982.41260,8576,58.619,3578638.81410,0,1780691580000,-75.05600000000001
1780691640000,61008.5,61052.5,60935.2,61026.2,138.442,1780691699999,8444861.32290,7841,56.558,3449896.30730,0,1780691640000,-25.326000000000008
1780691700000,61026.2,61161.0,61026.2,61141.4,130.76,1780691759999,7987414.39410,7632,84.417,5156685.53020,0,1780691700000,38.07400000000001
1780691760000,61141.3,61152.8,61081.3,61146.5,227.666,1780691819999,13915654.51210,7537,141.595,8654745.50670,0,1780691760000,55.524
1780691820000,61146.6,61220.3,61124.5,61129.4,166.59,1780691879999,10189136.65560,7044,82.826,5066032.28410,0,1780691820000,-0.9380000000000166
1780691880000,61129.5,61208.4,61097.4,61189.9,123.725,1780691939999,7564781.54110,6705,42.221,2581578.02930,0,1780691880000,-39.283
1780691940000,61189.9,61225.0,61166.8,61196.1,169.532,1780691999999,10375137.15810,6020,72.027,4408205.28710,0,1780691940000,-25.47800000000001
1780692000000,61196.1,61208.4,61127.1,61200.0,114.549,1780692059999,7006502.60190,5839,50.43,3084867.15230,0,1780692000000,-13.689000000000007
1780692060000,61199.9,61199.9,61125.9,61161.4,95.244,1780692119999,5825031.71560,4957,31.93,1952655.30810,0,1780692060000,-31.384
1780692120000,61161.4,61221.9,61161.4,61172.2,119.977,1780692179999,7341833.26740,4860,50.712,3103236.28490,0,1780692120000,-18.552999999999997
1780692180000,61172.3,61281.8,61169.9,61220.3,464.064,1780692239999,28404215.92190,8034,372.474,22797392.41150,0,1780692180000,280.88399999999996
1780692240000,61220.2,61285.5,61220.2,61241.8,178.226,1780692299999,10916520.92620,6222,77.873,4769732.89420,0,1780692240000,-22.47999999999999
1780692300000,61241.8,61300.0,61221.9,61277.8,188.008,1780692359999,11521407.86510,7128,99.054,6070309.54920,0,1780692300000,10.099999999999994
1780692360000,61277.8,61280.0,61173.4,61237.7,185.434,1780692419999,11353439.45170,7587,72.852,4459989.83280,0,1780692360000,-39.72999999999999
1780692420000,61237.5,61400.0,61237.5,61300.2,379.904,1780692479999,23309444.36730,13177,235.125,14426351.60750,0,1780692420000,90.346
1780692480000,61300.1,61367.5,61262.3,61342.0,126.955,1780692539999,7782709.04770,6660,60.977,3737599.30130,0,1780692480000,-5.001000000000005
1780692540000,61341.9,61422.4,61300.1,61420.6,189.966,1780692599999,11661685.47630,7114,101.266,6216629.08520,0,1780692540000,12.566000000000003
1780692600000,61420.6,61800.0,61387.5,61663.2,1973.396,1780692659999,121620633.64820,35045,1371.662,84540905.45230,0,1780692600000,769.9280000000001
1780692660000,61663.5,61668.0,61560.0,61655.8,374.463,1780692719999,23069838.26860,14688,189.321,11663496.02900,0,1780692660000,4.178999999999974
1780692720000,61655.8,61697.1,61506.5,61538.2,416.006,1780692779999,25624195.77020,14445,175.684,10820782.74670,0,1780692720000,-64.63799999999998
1780692780000,61538.1,61620.5,61466.3,61470.0,452.501,1780692839999,27834621.85680,10146,240.902,14818590.08600,0,1780692780000,29.302999999999997
